"","year","agency_code","ALL","AS7","BL7","EDS","ELS","FEM","HI7","MALE","MU7","SWD","WH7","AM7","NEDS","NSWD"
"851",2019,"130307",1833,0.0921985815602837,0.229678123295145,0.118385160938352,0.00763775231860338,0.507910529187125,0.0736497545008183,0.492089470812875,0.0507364975450082,0.0567375886524823,0.546099290780142,0.00545553737043099,0.881614839061648,0.943262411347518
"852",2019,"130310",1505,0.0106312292358804,0.241860465116279,0.459800664451827,0.0485049833887043,0.471760797342193,0.225913621262458,0.528239202657807,0.0365448504983389,0.092358803986711,0.477740863787375,NA,0.540199335548173,0.907641196013289
"853",2019,"130314",1088,0.0174632352941176,0.295036764705882,0.560661764705882,0.104779411764706,0.492647058823529,0.276654411764706,0.507352941176471,0.0496323529411765,0.113051470588235,0.360294117647059,NA,0.439338235294118,0.886948529411765
"854",2019,"130316",1169,0.0136869118905047,0.27715996578272,0.499572284003422,0.0744225834046193,0.455945252352438,0.259195893926433,0.544054747647562,0.0239520958083832,0.119760479041916,0.422583404619333,NA,0.500427715996578,0.880239520958084
"855",2019,"130317",94,NA,0.404255319148936,0.585106382978723,NA,0.212765957446809,0.276595744680851,0.787234042553192,NA,0.106382978723404,0.308510638297872,NA,0.414893617021277,0.893617021276596
"856",2019,"130324",796,0.0125628140703518,0.0376884422110553,0.291457286432161,0.0188442211055276,0.451005025125628,0.0891959798994975,0.548994974874372,0.028894472361809,0.0942211055276382,0.826633165829146,NA,0.708542713567839,0.905778894472362
"857",2019,"130326",1354,0.0251107828655835,0.246676514032496,0.38109305760709,0.0369276218611521,0.5096011816839,0.182422451994092,0.4903988183161,0.0502215657311669,0.085672082717873,0.4903988183161,NA,0.61890694239291,0.914327917282127
"858",2019,"130332",1562,0.0454545454545455,0.230473751600512,0.188860435339309,0.0230473751600512,0.473111395646607,0.0909090909090909,0.526888604353393,0.0396927016645326,0.0774647887323944,0.581306017925736,0.0108834827144686,0.811139564660691,0.922535211267606
"859",2019,"130333",77,NA,0.142857142857143,0.376623376623377,NA,0.623376623376623,0.155844155844156,0.376623376623377,NA,NA,0.649350649350649,NA,0.623376623376623,0.896103896103896
"860",2019,"130349",146,NA,0.226027397260274,0.445205479452055,NA,0.60958904109589,0.212328767123288,0.39041095890411,NA,NA,0.479452054794521,NA,0.554794520547945,0.979452054794521
"861",2019,"130350",249,NA,0.248995983935743,0.417670682730924,NA,0.650602409638554,0.220883534136546,0.349397590361446,0.0481927710843374,NA,0.441767068273092,NA,0.582329317269076,0.987951807228916
"862",2019,"130LEA",9873,0.0351463587562038,0.232756001215436,0.34427225767244,0.0402106755798643,0.487896282791451,0.168439177554948,0.512103717208549,0.0411222526081232,0.0852830953104426,0.516053884331004,0.00486174415071407,0.65572774232756,0.914716904689557
"863",2019,"132304",1618,0.0123609394313968,0.30902348578492,0.357849196538937,0.103831891223733,0.454882571075402,0.349196538936959,0.545117428924598,0.050061804697157,0.11433868974042,0.278739184177998,NA,0.642150803461063,0.88566131025958
"864",2019,"132LEA",1618,0.0123609394313968,0.30902348578492,0.357849196538937,0.103831891223733,0.454882571075402,0.349196538936959,0.545117428924598,0.050061804697157,0.11433868974042,0.278739184177998,NA,0.642150803461063,0.88566131025958
"865",2019,"13A000",212,NA,0.320754716981132,0.117924528301887,NA,0.485849056603774,0.174528301886792,0.514150943396226,0.127358490566038,0.155660377358491,0.358490566037736,NA,0.882075471698113,0.844339622641509
"866",2019,"13B000",149,NA,0.422818791946309,0.369127516778524,NA,0.550335570469799,0.181208053691275,0.449664429530201,0.0671140939597315,0.114093959731544,0.308724832214765,NA,0.630872483221476,0.885906040268456
"867",2019,"140305",227,NA,NA,0.427312775330396,NA,0.590308370044053,0.0704845814977974,0.409691629955947,NA,NA,0.885462555066079,NA,0.572687224669604,0.973568281938326
"868",2019,"140306",39,NA,NA,0.564102564102564,NA,NA,NA,0.897435897435897,NA,NA,0.692307692307692,NA,0.435897435897436,0.82051282051282
"869",2019,"140309",318,NA,0.0408805031446541,0.317610062893082,NA,0.635220125786163,0.113207547169811,0.364779874213836,0.0408805031446541,NA,0.79559748427673,NA,0.682389937106918,0.990566037735849
"870",2019,"140348",827,0.0133010882708585,0.135429262394196,0.495767835550181,0.0314389359129383,0.511487303506651,0.110036275695284,0.488512696493349,0.0471584038694075,0.126964933494559,0.694074969770254,NA,0.504232164449819,0.873035066505441
"871",2019,"140386",1360,0.00882352941176471,0.00808823529411765,0.424264705882353,0.0213235294117647,0.500735294117647,0.0786764705882353,0.499264705882353,0.0242647058823529,0.130882352941176,0.879411764705882,NA,0.575735294117647,0.869117647058824
"872",2019,"140390",719,NA,0.0959666203059805,0.714881780250348,0.0250347705146036,0.484005563282337,0.141863699582754,0.515994436717663,0.086230876216968,0.164116828929068,0.671766342141864,NA,0.285118219749652,0.835883171070932
"873",2019,"140LEA",3490,0.00830945558739255,0.060458452722063,0.493123209169054,0.0212034383954155,0.513467048710602,0.101146131805158,0.486532951289398,0.0455587392550143,0.119484240687679,0.783381088825215,NA,0.506876790830946,0.880515759312321
"874",2019,"150304",423,NA,0.146572104018913,0.231678486997636,NA,0.479905437352246,0.0307328605200946,0.520094562647754,0.0520094562647754,0.122931442080378,0.747044917257683,NA,0.768321513002364,0.877068557919622
"875",2019,"150350",187,NA,0.0588235294117647,0.165775401069519,NA,0.502673796791444,NA,0.497326203208556,0.0588235294117647,NA,0.844919786096257,NA,0.834224598930481,0.967914438502674
"876",2019,"150LEA",610,NA,0.119672131147541,0.211475409836066,NA,0.486885245901639,0.0262295081967213,0.513114754098361,0.0540983606557377,0.0950819672131148,0.777049180327869,NA,0.788524590163934,0.904918032786885
"877",2019,"160313",477,NA,0.10062893081761,0.589098532494759,NA,0.50314465408805,0.0419287211740042,0.49685534591195,0.0461215932914046,0.117400419287212,0.79874213836478,NA,0.410901467505241,0.882599580712788
"878",2019,"160314",743,NA,0.0148048452220727,0.336473755047106,NA,0.460296096904441,0.0646029609690444,0.539703903095559,0.053835800807537,0.072678331090175,0.850605652759085,NA,0.663526244952894,0.927321668909825
"879",2019,"160343",86,NA,NA,0.686046511627907,NA,0.337209302325581,NA,0.662790697674419,NA,NA,0.720930232558139,NA,0.313953488372093,0.988372093023256
"880",2019,"160344",1055,NA,0.0521327014218009,0.524170616113744,0.0255924170616114,0.469194312796209,0.119431279620853,0.530805687203792,0.0862559241706161,0.109004739336493,0.73175355450237,NA,0.475829383886256,0.890995260663507
"881",2019,"160LEA",2364,0.00634517766497462,0.0511844331641286,0.484771573604061,0.0139593908629442,0.467851099830795,0.0846023688663283,0.532148900169205,0.0681049069373943,0.0968697123519459,0.781302876480541,0.00549915397631134,0.515228426395939,0.903130287648054
"882",2019,"170316",700,NA,0.375714285714286,0.557142857142857,NA,0.487142857142857,0.101428571428571,0.512857142857143,0.0357142857142857,0.171428571428571,0.48,NA,0.442857142857143,0.828571428571429
"883",2019,"170LEA",700,NA,0.375714285714286,0.557142857142857,NA,0.487142857142857,0.101428571428571,0.512857142857143,0.0357142857142857,0.171428571428571,0.48,NA,0.442857142857143,0.828571428571429
"884",2019,"180308",754,0.013262599469496,0.0318302387267905,0.344827586206897,0.0344827586206897,0.509283819628647,0.0809018567639257,0.490716180371353,0.0397877984084881,0.0795755968169761,0.8342175066313,NA,0.655172413793103,0.920424403183024
"885",2019,"180320",829,0.1145958986731,0.0615199034981906,0.531966224366707,0.0627261761158022,0.448733413751508,0.149577804583836,0.551266586248492,0.060313630880579,0.074788902291918,0.612786489746683,NA,0.468033775633293,0.925211097708082
"886",2019,"180325",381,0.188976377952756,0.078740157480315,0.385826771653543,NA,0.640419947506562,0.194225721784777,0.359580052493438,0.0341207349081365,NA,0.503937007874016,NA,0.614173228346457,1
"887",2019,"180340",827,0.0785973397823458,0.0374848851269649,0.361547762998791,0.0435308343409915,0.493349455864571,0.0931076178960097,0.506650544135429,0.0435308343409915,0.0459492140266022,0.747279322853688,NA,0.638452237001209,0.954050785973398
"888",2019,"180348",784,0.0727040816326531,0.0612244897959184,0.385204081632653,0.048469387755102,0.510204081632653,0.0931122448979592,0.489795918367347,0.0561224489795918,0.0790816326530612,0.715561224489796,NA,0.614795918367347,0.920918367346939
"889",2019,"180376",1017,0.0619469026548673,0.0707964601769911,0.482792527040315,0.102261553588987,0.501474926253687,0.317600786627335,0.498525073746313,0.0462143559488692,0.0727630285152409,0.501474926253687,NA,0.517207472959685,0.927236971484759
"890",2019,"180LEA",4592,0.0788327526132404,0.0557491289198606,0.422473867595819,0.0559668989547038,0.504790940766551,0.159407665505226,0.495209059233449,0.0479094076655052,0.0644599303135888,0.657229965156794,NA,0.577526132404181,0.935540069686411
"891",2019,"181318",162,NA,0.222222222222222,0.518518518518518,0.0679012345679012,0.617283950617284,0.154320987654321,0.382716049382716,0.0925925925925926,0.160493827160494,0.518518518518518,NA,0.481481481481481,0.839506172839506
"892",2019,"181322",915,0.0524590163934426,0.2,0.547540983606557,0.114754098360656,0.465573770491803,0.275409836065574,0.534426229508197,0.0710382513661202,0.102732240437158,0.395628415300546,NA,0.452459016393443,0.897267759562842
"893",2019,"181LEA",1077,0.0464252553389044,0.203342618384401,0.543175487465181,0.107706592386258,0.488393686165274,0.25719591457753,0.511606313834726,0.074280408542247,0.11142061281337,0.414113277623027,NA,0.456824512534819,0.88857938718663
"894",2019,"182316",658,0.047112462006079,0.130699088145897,0.557750759878419,0.100303951367781,0.413373860182371,0.328267477203647,0.586626139817629,0.0759878419452888,0.117021276595745,0.417933130699088,NA,0.442249240121581,0.882978723404255
"895",2019,"182700",194,NA,NA,0.242268041237113,NA,0.644329896907217,0.190721649484536,0.355670103092784,NA,NA,0.695876288659794,NA,0.757731958762887,1
"896",2019,"182LEA",855,0.0467836257309941,0.107602339181287,0.484210526315789,0.0783625730994152,0.467836257309941,0.295906432748538,0.532163742690059,0.0701754385964912,0.0935672514619883,0.47953216374269,NA,0.515789473684211,0.906432748538012
"897",2019,"190316",430,NA,0.0744186046511628,0.386046511627907,0.0348837209302326,0.513953488372093,0.123255813953488,0.486046511627907,NA,0.137209302325581,0.779069767441861,NA,0.613953488372093,0.862790697674419
"898",2019,"190336",853,NA,0.11137162954279,0.778429073856975,0.17116060961313,0.441969519343494,0.618991793669402,0.558030480656506,0.0293083235638921,0.158264947245018,0.234466588511137,NA,0.221570926143025,0.841735052754982
"899",2019,"190342",1232,0.0194805194805195,0.129058441558442,0.279220779220779,0.0681818181818182,0.477272727272727,0.18262987012987,0.522727272727273,0.0551948051948052,0.113636363636364,0.611201298701299,NA,0.720779220779221,0.886363636363636
"900",2019,"190501",75,NA,NA,0.133333333333333,NA,0.413333333333333,NA,0.586666666666667,NA,NA,0.733333333333333,NA,0.866666666666667,0.96
"901",2019,"190LEA",2591,0.012736395214203,0.111539945966808,0.457352373600926,0.0949440370513315,0.469702817445002,0.31339251254342,0.530297182554998,0.04245465071401,0.130065611732922,0.51833269008105,NA,0.542647626399074,0.869934388267078
"902",2019,"19A000",208,NA,0.0865384615384615,0.0865384615384615,NA,0.5625,0.0528846153846154,0.4375,0.0769230769230769,0.0865384615384615,0.764423076923077,NA,0.913461538461538,0.913461538461538
"903",2019,"19B000",152,NA,NA,NA,NA,0.493421052631579,0.0657894736842105,0.506578947368421,NA,0.144736842105263,0.782894736842105,NA,0.973684210526316,0.855263157894737
"904",2019,"200308",222,NA,NA,0.585585585585586,NA,0.441441441441441,0.045045045045045,0.558558558558559,0.045045045045045,0.0945945945945946,0.873873873873874,NA,0.414414414414414,0.905405405405405
"905",2019,"200314",160,NA,NA,0.5125,NA,0.475,NA,0.525,NA,0.1375,0.94375,NA,0.4875,0.8625
"906",2019,"200322",54,NA,NA,0.518518518518518,NA,0.314814814814815,NA,0.685185185185185,NA,0.259259259259259,0.814814814814815,NA,0.481481481481481,0.740740740740741
"907",2019,"200328",475,NA,0.0442105263157895,0.513684210526316,NA,0.473684210526316,0.0442105263157895,0.526315789473684,0.0421052631578947,0.0989473684210526,0.850526315789474,NA,0.486315789473684,0.901052631578947
"908",2019,"200350",119,NA,NA,0.428571428571429,NA,0.504201680672269,0.092436974789916,0.495798319327731,NA,0.100840336134454,0.873949579831933,NA,0.571428571428571,0.899159663865546
"909",2019,"200LEA",1030,NA,0.0223300970873786,0.519417475728155,NA,0.462135922330097,0.054368932038835,0.537864077669903,0.0349514563106796,0.112621359223301,0.870873786407767,0.012621359223301,0.480582524271845,0.887378640776699
"910",2019,"210312",523,NA,0.4282982791587,0.544933078393881,NA,0.474187380497132,0.0764818355640535,0.525812619502868,0.0497131931166348,0.135755258126195,0.445506692160612,NA,0.455066921606119,0.864244741873805
"911",2019,"210LEA",523,NA,0.4282982791587,0.544933078393881,NA,0.474187380497132,0.0764818355640535,0.525812619502868,0.0497131931166348,0.135755258126195,0.445506692160612,NA,0.455066921606119,0.864244741873805
"912",2019,"220310",369,NA,NA,0.455284552845528,NA,0.447154471544715,0.037940379403794,0.552845528455285,NA,0.132791327913279,0.94579945799458,NA,0.544715447154472,0.867208672086721
"913",2019,"220LEA",369,NA,NA,0.455284552845528,NA,0.447154471544715,0.037940379403794,0.552845528455285,NA,0.132791327913279,0.94579945799458,NA,0.544715447154472,0.867208672086721
"914",2019,"230312",854,NA,0.176814988290398,0.53864168618267,0.0175644028103044,0.502341920374707,0.0714285714285714,0.497658079625293,0.0281030444964871,0.117096018735363,0.717798594847775,NA,0.46135831381733,0.882903981264637
"915",2019,"230322",207,NA,0.135265700483092,0.516908212560386,NA,0.516908212560386,0.178743961352657,0.483091787439614,NA,NA,0.618357487922705,NA,0.483091787439614,0.995169082125604
"916",2019,"230324",1136,NA,0.20862676056338,0.479753521126761,0.011443661971831,0.457746478873239,0.0669014084507042,0.542253521126761,0.0589788732394366,0.130281690140845,0.662852112676056,NA,0.520246478873239,0.869718309859155
"917",2019,"230330",101,NA,0.455445544554455,0.663366336633663,NA,0.237623762376238,NA,0.762376237623762,0.138613861386139,0.435643564356436,0.366336633663366,NA,0.336633663366337,0.564356435643564
"918",2019,"230350",1063,0.0122295390404516,0.200376293508937,0.481655691439323,NA,0.493885230479774,0.0357478833490122,0.506114769520226,0.0649106302916275,0.103480714957667,0.686735653809972,NA,0.518344308560677,0.896519285042333
"919",2019,"230359",21,NA,0.571428571428571,NA,NA,NA,NA,0.571428571428571,NA,1,NA,NA,0.571428571428571,NA
"920",2019,"230361",786,NA,0.536895674300254,0.619592875318066,0.0267175572519084,0.524173027989822,0.0814249363867685,0.475826972010178,0.0368956743002544,0.127226463104326,0.334605597964377,NA,0.380407124681934,0.872773536895674
"921",2019,"230LEA",4168,0.00839731285988484,0.266074856046065,0.524712092130518,0.013915547024952,0.486084452975048,0.0671785028790787,0.513915547024952,0.0501439539347409,0.125719769673704,0.607725527831094,NA,0.475287907869482,0.874280230326296
"922",2019,"23A000",123,NA,NA,0.105691056910569,NA,0.495934959349593,0.0894308943089431,0.504065040650406,NA,NA,0.780487804878049,NA,0.894308943089431,0.975609756097561
"923",2019,"240334",383,NA,0.297650130548303,0.72845953002611,0.0287206266318538,0.545691906005222,0.140992167101828,0.454308093994778,0.0522193211488251,0.107049608355091,0.318537859007833,0.190600522193211,0.27154046997389,0.892950391644909
"924",2019,"240371",672,NA,0.203869047619048,0.651785714285714,NA,0.488095238095238,0.0892857142857143,0.511904761904762,NA,0.102678571428571,0.686011904761905,NA,0.348214285714286,0.897321428571429
"925",2019,"240373",295,NA,0.179661016949153,0.610169491525424,NA,0.532203389830509,0.11864406779661,0.467796610169492,NA,0.0983050847457627,0.647457627118644,NA,0.389830508474576,0.901694915254237
"926",2019,"240380",394,NA,0.416243654822335,0.710659898477157,NA,0.479695431472081,0.0406091370558376,0.520304568527919,NA,0.0786802030456853,0.50253807106599,NA,0.289340101522843,0.921319796954315
"927",2019,"240LEA",1744,NA,0.268348623853211,0.674885321100917,0.0143348623853211,0.506307339449541,0.0946100917431193,0.493692660550459,0.0229357798165138,0.0974770642201835,0.557339449541284,0.0561926605504587,0.325114678899083,0.902522935779816
"928",2019,"241312",33,NA,0.545454545454545,0.96969696969697,NA,0.393939393939394,NA,0.606060606060606,NA,NA,NA,NA,NA,0.878787878787879
"929",2019,"241316",631,NA,0.393026941362916,0.749603803486529,0.01743264659271,0.49445324881141,0.0887480190174326,0.505546751188589,0.0507131537242472,0.080824088748019,0.445324881141046,0.0158478605388273,0.250396196513471,0.919175911251981
"930",2019,"241LEA",664,NA,0.400602409638554,0.760542168674699,0.0210843373493976,0.489457831325301,0.0948795180722892,0.510542168674699,0.0512048192771084,0.0828313253012048,0.432228915662651,0.0150602409638554,0.239457831325301,0.917168674698795
"931",2019,"24B000",70,NA,0.242857142857143,0.628571428571429,NA,0.542857142857143,NA,0.457142857142857,0.142857142857143,0.214285714285714,0.514285714285714,NA,0.371428571428571,0.785714285714286
"932",2019,"250314",170,0.111764705882353,0.141176470588235,0.511764705882353,NA,0.623529411764706,0.164705882352941,0.376470588235294,NA,NA,0.535294117647059,NA,0.488235294117647,0.964705882352941
